股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,成交量,成交额(万元)
688343,云天励飞,2026-06-05,63.9000,65.9900,62.2600,63.7600,9722273,6198921.26
688345,博力威,2026-06-05,50.7900,50.9900,47.0800,49.5900,2231792,1106745.65
688347,华虹公司,2026-06-05,234.0100,247.5000,224.0000,227.0000,31240208,70915272.16
688348,昱能科技,2026-06-05,38.8900,39.4500,37.2500,38.6800,2645020,1023093.74
688349,三一重能,2026-06-05,18.8100,18.9700,18.2500,18.5500,7030048,1304073.90
688350,富淼科技,2026-06-05,34.2400,34.4800,32.6300,33.2400,2661389,884645.70
688351,微电生理,2026-06-05,23.5000,23.9900,23.1800,23.4000,5186273,1213587.88
688352,XD颀中科,2026-06-05,21.0600,21.2000,19.4400,19.6600,53259352,10470788.60
688353,华盛锂电,2026-06-05,81.9000,84.8000,79.5600,82.7300,4649049,3846158.24
688355,明志科技,2026-06-05,18.6800,19.2700,18.2100,18.7300,1655352,310047.43
688356,键凯科技,2026-06-05,73.0100,73.1500,71.1500,71.8900,748192,537875.23
688357,建龙微纳,2026-06-05,28.8800,29.2500,28.0800,28.7200,996660,286240.75
688358,祥生医疗,2026-06-05,30.9900,31.8800,30.8800,31.5900,1509928,476986.26
688359,三孚新科,2026-06-05,136.2200,141.3200,133.8000,135.1000,4418699,5969662.35
688360,德马科技,2026-06-05,22.0000,23.2000,21.3300,22.4900,13210015,2970932.37
688361,中科飞测,2026-06-05,207.0000,211.2000,198.0000,199.9800,8771804,17541853.64
688362,甬矽电子,2026-06-05,60.0400,61.4000,57.4200,57.6000,33465003,19275841.73
688363,华熙生物,2026-06-05,34.8700,35.6600,34.7100,34.8300,3076180,1071433.49
688365,光云科技,2026-06-05,19.5100,19.9700,18.8600,19.2400,15729029,3026265.18
688366,昊海生科,2026-06-05,32.3400,33.0800,32.3400,32.8800,516382,169786.40
688367,工大高科,2026-06-05,33.2300,39.8800,33.2300,37.3900,9293003,3474653.82
688368,晶丰明源,2026-06-05,212.3300,227.0000,205.0500,213.3400,3502619,7472487.37
688369,致远互联,2026-06-05,20.6400,22.6200,20.5100,21.9700,6740336,1480851.82
688370,丛麟科技,2026-06-05,21.9800,22.2400,21.5100,21.9000,621690,136150.11
688371,菲沃泰,2026-06-05,38.8100,40.5000,37.8800,38.3800,12581303,4828704.09
688372,伟测科技,2026-06-05,150.0000,153.2700,144.4000,145.7700,5896252,8594966.54
688373,盟科药业,2026-06-05,4.5800,4.6500,4.4800,4.5900,10753613,493590.84
688375,国博电子,2026-06-05,91.0200,98.2900,89.7900,93.9000,10395066,9760966.97
688376,美埃科技,2026-06-05,70.0000,70.8000,68.6900,69.3400,1424295,987606.15
688377,迪威尔,2026-06-05,28.5000,29.7300,27.6000,29.0200,5013741,1454987.64
688378,奥来德,2026-06-05,50.5400,55.5500,50.0200,51.7500,25985740,13447620.45
688379,华光新材,2026-06-05,74.0000,77.9200,72.2700,74.7900,5844993,4371470.26
688380,中微半导,2026-06-05,44.6000,44.9900,43.4000,43.5200,7893808,3435385.24
688381,帝奥微,2026-06-05,41.3000,41.3500,38.1100,38.3300,14907664,5714107.61
688382,益方生物,2026-06-05,18.0000,18.3900,17.2200,17.5900,14704618,2586542.31
688383,新益昌,2026-06-05,140.5900,145.0000,136.0100,139.7000,1994473,2786278.78
688385,复旦微电,2026-06-05,56.6400,57.4800,54.9100,55.6300,16799747,9345699.26
688386,XD泛亚微,2026-06-05,76.1000,78.7900,74.5000,75.9100,1642601,1246898.42
688387,信科移动,2026-06-05,16.3000,18.1700,15.9700,16.9800,112562407,19113096.71
688388,嘉元科技,2026-06-05,46.0200,47.3100,44.4800,45.0400,31039312,13980106.12
688389,普门科技,2026-06-05,11.1500,11.3300,11.0400,11.2300,1568593,176152.99
688390,固德威,2026-06-05,133.0800,135.0000,115.0100,116.8300,20938091,24461971.72
688391,钜泉科技,2026-06-05,30.2400,31.6900,28.6700,30.6600,2777048,851442.92
688392,骄成超声,2026-06-05,163.0000,166.0000,157.1100,161.0100,2834776,4564272.84
688393,安必平,2026-06-05,20.1000,20.9600,19.8100,20.6000,1720959,354517.55
688395,正弦电气,2026-06-05,25.6600,26.3400,24.9000,25.8300,1754766,453256.06
688396,华润微,2026-06-05,71.0100,71.1000,65.9900,66.5800,46108825,30699255.69
688398,赛特新材,2026-06-05,28.3200,28.8400,27.7200,28.0600,1616563,453607.58
688399,硕世生物,2026-06-05,49.3800,50.3800,47.3800,48.2800,1333509,643818.15
688400,凌云光,2026-06-05,55.3600,59.2300,53.6000,57.4000,29371521,16859253.05
688401,路维光电,2026-06-05,71.1400,77.6800,69.6300,73.0200,7977805,5825393.21
688403,汇成股份,2026-06-05,19.8000,23.5000,19.0200,22.5000,136336371,30675683.48
688408,中信博,2026-06-05,31.9100,32.8100,30.6200,31.8000,6491375,2064257.25
688409,富创精密,2026-06-05,143.8600,153.0800,140.3200,145.3000,6950746,10099433.94
688410,山外山,2026-06-05,14.8000,15.0500,14.3800,14.7500,6918467,1020473.88
688411,海博思创,2026-06-05,278.0600,278.4600,258.9700,260.0100,7170977,18645257.30
688416,恒烁股份,2026-06-05,114.6800,119.0000,112.0000,113.2000,3718610,4209466.52
688418,震有科技,2026-06-05,45.6300,47.8000,44.5300,46.5600,6174686,2874933.80
688419,耐科装备,2026-06-05,47.1000,48.2700,45.6800,46.8000,2870567,1343425.36
688420,美腾科技,2026-06-05,23.4700,24.3300,23.1100,23.8600,1251480,298603.13
688425,铁建重工,2026-06-05,4.2900,4.4000,4.2700,4.3400,17978593,780270.94
688426,康为世纪,2026-06-05,17.2600,17.7300,16.9300,17.4700,1031740,180244.98
688428,诺诚健华,2026-06-05,22.0600,22.3300,21.3800,21.4400,6992637,1499221.37
688429,时创能源,2026-06-05,11.6000,11.8200,11.2100,11.5600,2602648,300866.11
688432,有研硅,2026-06-05,20.2000,20.7800,19.5000,19.8900,25444604,5060931.74
688433,华曙高科,2026-06-05,98.8700,98.8700,93.6000,97.0000,3910563,3793246.11
688435,英方软件,2026-06-05,39.9100,39.9100,38.0000,38.0500,2507536,954117.45
688439,振华风光,2026-06-05,48.6000,49.1000,46.7400,47.6700,3709582,1768357.74
688443,智翔金泰,2026-06-05,23.1500,23.3500,22.4800,22.5100,4015397,903865.86
688448,磁谷科技,2026-06-05,57.1300,59.0100,56.1200,57.5100,2862859,1646430.21
688449,联芸科技,2026-06-05,70.0000,73.7300,69.7200,70.3800,13403439,9433340.37
688450,光格科技,2026-06-05,44.1100,44.2800,41.5000,42.6600,1544341,658815.87
688455,科捷智能,2026-06-05,19.1300,20.1700,18.7500,19.9800,3066435,612673.71
688456,有研粉材,2026-06-05,91.0000,91.6000,87.0200,88.9000,6414038,5702079.78
688458,美芯晟,2026-06-05,36.3100,39.7100,35.8000,38.0000,4180454,1588572.52
688459,哈铁科技,2026-06-05,8.3200,8.4900,8.3100,8.4900,1193519,101329.76
688466,金科环境,2026-06-05,15.3800,16.0000,14.9700,15.7400,1348582,212266.81
688468,科美诊断,2026-06-05,6.2000,6.3500,6.1000,6.2500,3251802,203237.63
688469,芯联集成,2026-06-05,7.7000,7.7000,7.2800,7.3400,262627788,19276879.64
688472,阿特斯,2026-06-05,11.8800,11.9200,11.3400,11.4500,68838347,7881990.73
688475,萤石网络,2026-06-05,27.3600,28.5300,26.9600,27.8100,4113591,1143989.66
688478,晶升股份,2026-06-05,58.0000,62.0500,56.0600,57.9100,7420946,4297469.83
688479,友车科技,2026-06-05,32.3100,33.1300,32.0000,32.6200,2568154,837731.83
688480,赛恩斯,2026-06-05,91.0000,92.8000,89.3500,90.5300,1429764,1294365.35
688484,XD南芯科,2026-06-05,42.2000,43.2700,40.6500,41.7500,9919300,4141307.75
688485,九州一轨,2026-06-05,51.8500,54.3900,50.1000,52.2000,5096905,2660584.41
688486,龙迅股份,2026-06-05,73.5000,76.8500,72.1500,74.4800,3873135,2884710.95
688488,艾迪药业,2026-06-05,14.0400,14.2400,13.6000,13.7600,4143848,570193.48
688489,三未信安,2026-06-05,24.2200,24.8300,23.1100,24.1000,1994401,480650.64
688496,*ST清越,2026-06-05,1.2700,1.2800,1.1300,1.1800,21204525,250213.40
688498,源杰科技,2026-06-05,1374.0000,1448.6800,1300.0000,1320.7200,7191811,94983686.24
688499,利元亨,2026-06-05,50.5000,52.8800,48.3200,51.0000,8033637,4097154.87
688500,慧辰股份,2026-06-05,49.8100,49.9900,47.7000,48.2000,1944031,937022.94
688501,青达环保,2026-06-05,21.4900,22.2900,21.3000,22.0700,1682585,371346.51
688502,茂莱光学,2026-06-05,455.0000,485.0000,438.1000,453.9000,2089554,9484485.61
688503,聚和材料,2026-06-05,89.0000,91.3200,86.0600,87.6600,10823908,9488237.75
688505,复旦张江,2026-06-05,6.7500,6.9800,6.7500,6.9200,3764601,260510.39
688506,百利天恒,2026-06-05,217.0000,221.0100,210.1300,212.2900,1675993,3557965.54
688507,索辰科技,2026-06-05,185.0000,197.7700,172.5300,191.4500,12151487,23264021.86
688508,芯朋微,2026-06-05,85.7400,85.7400,81.5000,83.2000,7771141,6465589.31
688509,正元地信,2026-06-05,5.0200,5.1000,4.8800,5.0300,19296733,970625.67
688510,航亚科技,2026-06-05,26.0200,28.6400,26.0200,27.5400,11801526,3250140.26
688511,天微电子,2026-06-05,24.8400,25.1100,23.9000,24.7600,2973929,736344.82
688512,慧智微,2026-06-05,13.5000,13.6400,12.5800,13.2000,18493664,2441163.65
688513,苑东生物,2026-06-05,47.7000,49.3100,46.3000,47.0000,1841694,865596.18
688515,裕太微,2026-06-05,221.3000,233.8800,212.9800,214.0000,7198929,15405708.06
688516,奥特维,2026-06-05,59.2000,59.8000,56.1500,58.3400,13507774,7880435.35
688517,XD金冠电,2026-06-05,19.9500,20.4900,19.2500,20.0200,2368995,474272.80
688518,联赢激光,2026-06-05,26.0300,28.2700,24.6600,26.8200,28287837,7586797.88
688519,南亚新材,2026-06-05,243.0100,257.9000,235.8300,236.1000,6519772,15393181.69
688520,神州细胞,2026-06-05,35.7700,35.8700,35.0500,35.4000,1745966,618071.96
688521,芯原股份,2026-06-05,236.1000,238.2300,224.9900,225.2000,22750068,51233153.14
688522,纳睿雷达,2026-06-05,20.2300,21.8800,19.7600,21.3300,8836068,1884733.30
688523,航天环宇,2026-06-05,58.2400,60.9800,57.3700,60.0900,9982845,5998691.56
688525,佰维存储,2026-06-05,327.0000,333.0000,309.1100,311.0000,48186355,149859564.05
688526,科前生物,2026-06-05,12.5700,12.6900,12.4500,12.5400,919618,115320.10
688528,秦川物联,2026-06-05,10.6800,11.5400,10.5700,11.2400,4003627,450007.67
688529,豪森智能,2026-06-05,17.3100,18.8900,16.6500,18.1600,3000111,544820.16
688530,欧莱新材,2026-06-05,48.0100,49.9500,47.0200,48.5500,5074620,2463728.01
688531,日联科技,2026-06-05,202.9600,215.0000,190.0000,195.1700,7821853,15265910.50
688533,上声电子,2026-06-05,24.7800,25.7100,24.1600,24.9900,1304874,326088.01
688535,华海诚科,2026-06-05,115.2700,119.4500,113.5200,114.8000,6720958,7715659.78
688536,思瑞浦,2026-06-05,300.0000,308.9000,291.0000,293.0000,4224345,12377330.85
688538,和辉光电,2026-06-05,2.3900,2.5000,2.3600,2.4300,160561017,3901632.71
688539,高华科技,2026-06-05,31.1500,32.2300,30.6600,31.8000,4914154,1562700.97
688543,国科军工,2026-06-05,41.1000,41.8900,40.3100,41.0200,5628203,2308688.87
688545,兴福电子,2026-06-05,87.0000,90.7500,84.9100,86.1600,16746604,14428874.01
688548,广钢气体,2026-06-05,29.5000,30.1700,27.8500,28.1100,31421937,8832706.49
688549,中巨芯,2026-06-05,15.5000,16.8000,15.3400,15.9900,106377566,17009772.80
688550,瑞联新材,2026-06-05,40.9700,45.8500,40.8300,43.3500,10566271,4580478.48
688551,DR科威尔,2026-06-05,57.0000,57.1100,53.2000,54.0800,5950531,3218047.16
688552,航天南湖,2026-06-05,29.3000,29.9600,28.9300,29.5200,3777931,1115245.23
688553,汇宇制药,2026-06-05,16.4400,17.6400,16.4100,17.1200,10934511,1871988.28
688556,高测股份,2026-06-05,10.7800,11.2200,10.5600,10.9900,40525199,4453719.37
688557,兰剑智能,2026-06-05,30.4000,31.6400,29.7000,31.0500,1264121,392509.57
688558,国盛智科,2026-06-05,32.0000,34.1800,31.5500,33.2500,2621253,871566.62
688559,海目星,2026-06-05,62.0200,73.7000,60.1800,68.4600,29583872,20253118.77
688560,明冠新材,2026-06-05,14.1500,14.4400,13.7000,14.1200,3963998,559716.52
688561,奇安信,2026-06-05,25.7000,26.2500,25.3200,25.8000,5048374,1302480.49
688562,航天软件,2026-06-05,16.4300,16.9000,16.2500,16.6800,3142145,524109.79
688563,航材股份,2026-06-05,50.5600,51.1000,49.9200,50.2200,3113433,1563566.05
688565,力源科技,2026-06-05,10.5900,10.9800,10.2300,10.7700,4035771,434652.54
688566,吉贝尔,2026-06-05,24.0000,24.4800,23.8100,24.0400,877308,210904.84
688567,孚能科技,2026-06-05,12.1900,12.2900,11.5300,12.0100,18138984,2178491.98
688568,中科星图,2026-06-05,44.8600,46.9900,43.9100,45.9000,15711590,7211619.81
688569,铁科轨道,2026-06-05,18.1300,18.5700,17.9500,18.2600,696811,127237.69
688570,天玛智控,2026-06-05,15.7900,16.1300,15.4800,15.9500,1228918,196012.42
688571,杭华股份,2026-06-05,8.8000,9.3900,8.2000,9.0600,16690730,1512180.14
688573,信宇人,2026-06-05,19.7000,20.3800,18.8800,19.8700,2973660,590866.24
688575,亚辉龙,2026-06-05,9.7800,9.9700,9.6600,9.8700,9340395,921896.99
688576,西山科技,2026-06-05,68.7300,70.2500,67.5000,69.2200,325099,225033.53
688577,浙海德曼,2026-06-05,66.0000,70.0000,63.3000,69.2000,2701236,1869255.31
688578,艾力斯,2026-06-05,84.5000,85.8000,83.3900,84.2900,4158793,3505446.62
688579,地纬智能,2026-06-05,8.6600,8.9600,8.5200,8.8700,3013701,267315.28
688580,伟思医疗,2026-06-05,50.4600,51.7900,50.4600,50.7000,1318375,668416.13
688581,安杰思,2026-06-05,53.8900,55.3900,53.8900,55.0200,577875,317946.83
688582,芯动联科,2026-06-05,45.5600,48.4700,44.2000,47.5500,8545505,4063387.63
688583,思看科技,2026-06-05,114.1700,119.0000,109.8500,113.2100,1944564,2201440.90
688584,上海合晶,2026-06-05,26.0700,26.9600,24.8300,25.6300,16572519,4247536.62
688585,上纬新材,2026-06-05,177.9600,191.0000,169.6500,173.8900,8342131,14506131.60
688586,江航装备,2026-06-05,13.0300,13.2000,12.6600,12.8500,7762611,997495.51
688588,凌志软件,2026-06-05,9.9800,10.3100,9.7600,10.1100,4037216,408162.54
688589,力合微,2026-06-05,20.0900,20.4300,18.9700,19.9800,4475364,894177.73
688590,新致软件,2026-06-05,14.2100,14.9900,13.7100,14.5000,17049718,2472209.11
688591,泰凌微,2026-06-05,30.8300,31.9900,29.7800,31.0000,5713285,1771118.35
688592,司南导航,2026-06-05,38.0000,41.0000,37.1500,40.0300,1905121,762619.94
688593,新相微,2026-06-05,36.4800,37.9900,35.0000,35.5500,17642541,6271923.33
688595,芯海科技,2026-06-05,38.3700,42.4800,37.6100,39.9200,14208308,5671956.55
688596,正帆科技,2026-06-05,39.0500,42.6300,37.8400,40.9000,25776387,10542542.28
688597,煜邦电力,2026-06-05,9.3000,9.9800,9.1500,9.7100,20242435,1965540.44
688598,金博股份,2026-06-05,33.2000,35.2800,32.7900,34.2800,17142001,5876277.94
688599,天合光能,2026-06-05,14.5100,14.5200,13.9300,14.1400,40663618,5749835.59
688600,皖仪科技,2026-06-05,26.0000,27.5000,26.0000,26.6400,3534184,941506.62
688601,力芯微,2026-06-05,55.3000,56.9900,53.2900,54.0900,5391623,2916328.88
688602,康鹏科技,2026-06-05,7.1500,7.3100,6.9500,7.1300,9268092,660814.96
688603,天承科技,2026-06-05,166.1200,187.8800,161.7700,176.5000,10451808,18447441.12
688605,先锋精科,2026-06-05,71.6900,77.8000,70.4000,74.2000,8311966,6167478.77
688606,奥泰生物,2026-06-05,48.7800,50.2000,47.6600,49.6500,595239,295536.16
688607,康众医疗,2026-06-05,59.0000,60.9300,58.3200,58.6000,1554869,911153.23
688608,恒玄科技,2026-06-05,158.6600,162.9100,154.0400,162.2800,4452645,7225752.31
688609,九联科技,2026-06-05,11.8000,12.7900,11.0600,11.9000,60606825,7212212.18
688610,埃科光电,2026-06-05,183.8500,213.9100,180.9500,200.7000,2388532,4793783.72
688611,杭州柯林,2026-06-05,76.1900,80.1300,74.5700,76.9500,1471098,1132009.91
688612,威迈斯,2026-06-05,37.8500,38.2000,36.6000,37.0600,6870476,2546198.41
688613,奥精医疗,2026-06-05,16.2300,16.3800,15.7400,16.1600,2419464,390985.38
688615,合合信息,2026-06-05,127.3000,128.9000,123.5100,124.9100,4051444,5060658.70
688616,西力科技,2026-06-05,11.8200,12.1400,11.4800,11.9600,1988134,237780.83
688617,惠泰医疗,2026-06-05,198.8900,202.6800,198.1000,201.5300,964639,1944036.98
688618,三旺通信,2026-06-05,33.7100,35.5600,33.3700,34.2100,2919246,998674.06
688619,罗普特,2026-06-05,16.4200,17.8700,15.8700,17.3000,8365910,1447302.43
688620,安凯微,2026-06-05,11.8600,12.7900,11.2500,12.1500,17744237,2155924.80
688621,阳光诺和,2026-06-05,53.5800,53.7000,50.4000,50.5100,1944565,982199.78
688622,*ST禾信,2026-06-05,135.7800,135.8800,125.0200,130.3900,1937739,2526617.88
688623,双元科技,2026-06-05,95.9100,97.9200,93.3300,96.6100,640751,619029.54
688625,呈和科技,2026-06-05,75.0000,77.0000,72.1800,75.1000,5395114,4051730.61
688626,翔宇医疗,2026-06-05,50.9900,51.2800,49.3600,50.1400,1391451,697673.53
688627,精智达,2026-06-05,379.0700,403.0100,379.0700,385.5600,6306569,24315607.44
688628,优利德,2026-06-05,84.0800,86.4500,81.4400,83.3800,3785890,3156675.08
688629,华丰科技,2026-06-05,139.3500,144.8000,134.2100,134.9600,20761561,28019802.73
688630,芯碁微装,2026-06-05,395.0000,408.5000,373.0100,379.0000,8231469,31197267.51
688631,莱斯信息,2026-06-05,46.7600,48.4900,45.7100,47.3800,1848240,875696.11
688633,星球石墨,2026-06-05,28.9900,30.8700,27.7600,29.8000,12035133,3586469.63
688635,长进光子,2026-06-05,633.0000,649.4300,595.0000,598.0000,4746635,28384877.30
688636,智明达,2026-06-05,35.2800,37.2700,34.6600,36.6200,5454166,1997315.59
688638,誉辰智能,2026-06-05,34.5700,35.9800,33.3400,35.1100,817011,286852.56
688639,华恒生物,2026-06-05,22.0100,22.3000,21.4200,21.8700,5235605,1145026.81
688646,ST逸飞,2026-06-05,67.7100,67.8000,64.0800,64.6300,1171407,757080.34
688648,中邮科技,2026-06-05,38.4500,39.8800,37.3100,39.0000,2069088,806944.32
688651,盛邦安全,2026-06-05,34.0000,34.8000,32.7000,34.1100,1135044,387163.51
688652,京仪装备,2026-06-05,130.3000,133.2500,127.5000,128.2700,5541865,7108550.24
688653,康希通信,2026-06-05,14.0000,14.2300,13.4500,13.8800,11041904,1532616.28
688655,迅捷兴,2026-06-05,56.2000,58.4900,54.0100,54.6800,12441728,6803136.87
688656,浩欧博,2026-06-05,105.0300,105.5000,102.5200,103.4200,359791,372095.85
688657,浩辰软件,2026-06-05,36.1700,36.7800,35.8300,36.4000,1056572,384592.21
688658,悦康药业,2026-06-05,16.1300,16.2700,13.3000,13.7300,38413806,5274215.56
688659,元琛科技,2026-06-05,9.8800,10.2900,9.4800,10.0000,5099471,509947.10
688660,电气风电,2026-06-05,10.3000,10.3000,9.8600,9.8600,17193682,1695297.05
688661,和林微纳,2026-06-05,123.5100,126.6900,119.6800,120.1800,5019384,6032295.69
688662,富信科技,2026-06-05,93.6800,94.6600,87.7000,88.7600,5205671,4620553.58
688663,新风光,2026-06-05,93.0100,93.8800,87.6700,88.3700,3987906,3524112.53
688665,四方光电,2026-06-05,50.2000,51.8700,48.0100,50.5800,986252,498846.26
688667,菱电电控,2026-06-05,111.5000,112.5000,107.0000,109.6500,1878467,2059739.07
688668,鼎通科技,2026-06-05,386.8400,428.0000,380.5200,395.9700,9531195,37740672.84
688669,聚石化学,2026-06-05,43.5000,44.9900,42.5000,44.5000,4279039,1904172.36
688670,金迪克,2026-06-05,15.4600,16.3900,15.3900,15.8500,1606345,254605.68
688671,碧兴物联,2026-06-05,24.4600,26.2100,23.9600,25.6500,2939870,754076.66
688676,金盘科技,2026-06-05,95.0900,95.0900,88.0000,89.9200,20811243,18713469.71
688677,海泰新光,2026-06-05,143.0000,143.0000,128.4900,132.5800,5840137,7742853.63
688678,福立旺,2026-06-05,22.0000,23.0500,21.4700,22.3600,17073977,3817741.26
688679,通源环境,2026-06-05,55.0100,56.7900,53.7800,55.5300,2151681,1194828.46
688680,海优新材,2026-06-05,44.0000,44.8800,42.7900,43.6600,2733870,1193607.64
688681,科汇股份,2026-06-05,16.2900,16.8500,15.9800,16.5100,1885212,311248.50
688682,霍莱沃,2026-06-05,40.6900,44.6000,39.8100,42.9200,4106601,1762553.15
688683,莱尔科技,2026-06-05,37.6000,38.2900,36.0800,37.6800,1843121,694487.99
688685,迈信林,2026-06-05,49.6600,50.9900,48.2200,49.3800,3651913,1803314.64
688686,奥普特,2026-06-05,134.9000,143.0000,129.1400,137.9600,3767344,5197427.78
688687,凯因科技,2026-06-05,16.3200,16.8200,16.1500,16.6200,2386513,396638.46
688689,银河微电,2026-06-05,39.6000,41.4400,39.1100,40.4200,2384974,964006.49
