code,trade_date,pe,pb,ps,total_market_cap,circulating_market_cap
300353,2026-06-05,0.0000,6.1200,,13490750020.31,
300355,2026-06-05,0.0000,1.1900,,5005235137.50,
300359,2026-06-05,0.0000,5.0400,,2584000265.63,
300365,2026-06-05,0.0000,1.9200,,3077258755.08,
300366,2026-06-05,0.0000,2.8200,,3250532101.56,
300368,2026-06-05,0.0000,103.0800,,4961490176.56,
300370,2026-06-05,0.0000,8.9100,,3850825575.00,
300374,2026-06-05,0.0000,4.1900,,2975538886.72,
300377,2026-06-05,0.0000,4.1600,,10010869573.44,
300378,2026-06-05,0.0000,4.2000,,9743278471.88,
300382,2026-06-05,0.0000,4.5900,,10452208000.00,
300386,2026-06-05,0.0000,3.0900,,4452168433.59,0.00
300393,2026-06-05,0.0000,5.5100,,9763060300.00,
300396,2026-06-05,0.0000,1.3500,,2069794482.42,
300412,2026-06-05,0.0000,2.1500,,2239904707.03,
300417,2026-06-05,0.0000,3.7500,,1702224519.53,
300418,2026-06-05,0.0000,4.1500,,52043904843.75,
300419,2026-06-05,0.0000,7.8600,,2618406978.13,
300423,2026-06-05,0.0000,2.7400,,3149246459.77,
300429,2026-06-05,0.0000,4.4900,,7483221451.56,
300430,2026-06-05,0.0000,1.1500,,1474452703.13,0.00
300433,2026-06-05,0.0000,4.4100,,240763359906.25,0.00
300436,2026-06-05,0.0000,56.2100,,14144502443.46,
300437,2026-06-05,0.0000,2.1500,,2976765700.39,
300440,2026-06-05,0.0000,4.9500,,8284887939.45,
300449,2026-06-05,0.0000,11.1100,,3092148485.16,0.00
300451,2026-06-05,0.0000,1.4600,,5747252590.63,
300454,2026-06-05,0.0000,4.2800,,46565227058.59,
300456,2026-06-05,0.0000,4.7600,,31521775031.25,
300513,2026-06-05,0.0000,4.6200,,2490708059.77,
300514,2026-06-05,0.0000,2.1300,,2168000000.00,
300516,2026-06-05,0.0000,8.0200,,10326960000.00,
300518,2026-06-05,0.0000,8.5900,,5681236528.52,
300520,2026-06-05,0.0000,5.5000,,9409238694.14,
300523,2026-06-05,0.0000,4.9900,,4827230151.37,
300525,2026-06-05,0.0000,2.6500,,6636468261.72,
300527,2026-06-05,0.0000,2.7000,,7798628896.09,
300530,2026-06-05,0.0000,46.3400,,3370245648.44,
300533,2026-06-05,0.0000,3.5200,,5350422789.06,
300535,2026-06-05,0.0000,1.7800,,1699476049.22,
300542,2026-06-05,0.0000,7.0800,,3773797165.63,
300543,2026-06-05,0.0000,1.9000,,2686876376.37,
300546,2026-06-05,0.0000,2.8100,,3167527054.69,
300551,2026-06-05,0.0000,12.3900,,3795101859.38,0.00
300554,2026-06-05,0.0000,6.8300,,3379521290.23,
300561,2026-06-05,0.0000,8.3000,,4816625554.69,
300564,2026-06-05,0.0000,1.7500,,2174528832.81,
300565,2026-06-05,0.0000,6.1400,,3203710138.28,
300572,2026-06-05,0.0000,3.8300,,6164378727.34,
300578,2026-06-05,0.0000,3.1600,,3648162609.38,
300579,2026-06-05,0.0000,7.6800,,6080400000.00,
300581,2026-06-05,0.0000,6.4400,,5897173756.25,0.00
300585,2026-06-05,0.0000,5.1400,,3259666335.94,
300588,2026-06-05,0.0000,14.2800,,3657096025.39,
300593,2026-06-05,0.0000,8.0000,,18352724783.59,
300594,2026-06-05,0.0000,1.9800,,1514073606.25,
300597,2026-06-05,0.0000,2.4200,,2267782400.00,
300598,2026-06-05,0.0000,5.0600,,7149546989.26,
300600,2026-06-05,0.0000,2.8900,,3463139973.05,0.00
300603,2026-06-05,0.0000,3.3000,,4159943917.97,
300605,2026-06-05,0.0000,4.0800,,1783553132.81,0.00
300608,2026-06-05,0.0000,3.0300,,3964698679.30,
300614,2026-06-05,0.0000,2.5900,,1873947412.50,
300615,2026-06-05,0.0000,4.7400,,2229025250.98,
300616,2026-06-05,0.0000,1.1100,,3183636824.61,0.00
300619,2026-06-05,0.0000,4.3500,,6872984570.31,0.00
300621,2026-06-05,0.0000,2.9200,,1566666945.12,
300624,2026-06-05,0.0000,11.2300,,10967968786.52,
300639,2026-06-05,0.0000,0.9200,,3510498817.97,
300642,2026-06-05,0.0000,1.5300,,2179715092.38,0.00
300645,2026-06-05,0.0000,1.8800,,1982385729.49,
300648,2026-06-05,0.0000,7.0900,,8226082375.00,
300649,2026-06-05,0.0000,8.3600,,3694423183.59,
300656,2026-06-05,0.0000,6.1300,,5267230505.86,
300659,2026-06-05,0.0000,2.4500,,2859108577.73,
300663,2026-06-05,0.0000,11.4500,,3669722285.94,
300665,2026-06-05,0.0000,5.7300,,2368860056.25,
300667,2026-06-05,0.0000,3.9000,,4031329123.05,0.00
300668,2026-06-05,0.0000,8.9300,,6964058137.21,
300670,2026-06-05,0.0000,5.0900,,2155059453.13,
300675,2026-06-05,0.0000,4.2300,,2081200461.91,
300676,2026-06-05,0.0000,1.7300,,14607633459.38,
300682,2026-06-05,0.0000,2.0600,,13855331796.88,
300683,2026-06-05,0.0000,1.5800,,3386238239.16,
300686,2026-06-05,0.0000,6.1200,,4623473294.14,
300688,2026-06-05,0.0000,11.9100,,4365257156.25,
300689,2026-06-05,0.0000,8.5900,,5945308000.00,
300691,2026-06-05,0.0000,2.6200,,4315542889.84,
300695,2026-06-05,0.0000,2.2300,,6410485330.37,
300703,2026-06-05,0.0000,3.7200,,2871837406.25,0.00
300707,2026-06-05,0.0000,2.0100,,2252665602.34,
300711,2026-06-05,0.0000,3.4600,,5322629609.38,
300713,2026-06-05,0.0000,5.2600,,2333195771.48,
300719,2026-06-05,0.0000,3.1700,,3203261578.13,
300730,2026-06-05,0.0000,21.4000,,3400058578.13,
300731,2026-06-05,0.0000,16.7500,,10356960033.59,
300732,2026-06-05,0.0000,0.8900,,2490163987.50,
300749,2026-06-05,0.0000,8.2300,,4530140231.25,0.00
300753,2026-06-05,0.0000,4.1300,,2739022997.56,
300757,2026-06-05,0.0000,66.9100,,108774308287.11,0.00
300762,2026-06-05,0.0000,10.2100,,23197055959.38,
300765,2026-06-05,0.0000,13.5700,,34974364921.88,
300767,2026-06-05,0.0000,3.4600,,5257817655.66,
300774,2026-06-05,0.0000,3.6900,,5379330435.94,
300778,2026-06-05,0.0000,1.9000,,2280987625.00,
300780,2026-06-05,0.0000,3.7700,,3772352400.00,
300782,2026-06-05,0.0000,5.7700,,60241387171.48,
300787,2026-06-05,0.0000,1.9300,,2971344914.06,
300793,2026-06-05,0.0000,1.8100,,5061257851.56,
300795,2026-06-05,0.0000,4.5800,,2872370439.06,
300804,2026-06-05,0.0000,2.1300,,2916340000.00,
300807,2026-06-05,0.0000,6.3100,,2832488531.74,0.00
300808,2026-06-05,0.0000,4.1700,,3916800000.00,
300810,2026-06-05,0.0000,4.0600,,3131866500.00,
300818,2026-06-05,0.0000,2.8200,,5101152172.85,
300830,2026-06-05,0.0000,3.1100,,4091864770.31,
300844,2026-06-05,0.0000,3.1600,,2417890705.47,
300845,2026-06-05,0.0000,3.6200,,2977683037.50,
300846,2026-06-05,0.0000,15.1100,,11588267327.34,
300853,2026-06-05,0.0000,11.1300,,5706029821.68,
300862,2026-06-05,0.0000,2.1300,,4185287580.47,
300868,2026-06-05,0.0000,10.5800,,15537211597.17,0.00
300869,2026-06-05,0.0000,2.6600,,4512250848.44,
300870,2026-06-05,0.0000,15.6500,,40819816652.93,
300875,2026-06-05,0.0000,3.8700,,3289556814.45,
300876,2026-06-05,0.0000,2.6500,,2701708110.35,
300884,2026-06-05,0.0000,2.1600,,2762027187.50,
300887,2026-06-05,0.0000,1.6600,,4573277631.25,
300889,2026-06-05,0.0000,3.8100,,5399968721.88,
300891,2026-06-05,0.0000,2.3100,,2792057257.81,
300894,2026-06-05,0.0000,3.7300,,3619973594.53,0.00
300895,2026-06-05,0.0000,10.7400,,8032680113.28,
300899,2026-06-05,0.0000,3.2500,,2030866671.09,
300902,2026-06-05,0.0000,3.3800,,2737959180.47,
300903,2026-06-05,0.0000,17.1900,,31391373972.66,
300904,2026-06-05,0.0000,6.0900,,3556910361.62,
300911,2026-06-05,0.0000,4.0700,,4414855889.06,
300928,2026-06-05,0.0000,2.5400,,2572800000.00,
300929,2026-06-05,0.0000,2.0500,,1573704006.74,
300931,2026-06-05,0.0000,6.1000,,3647564941.41,
300935,2026-06-05,0.0000,3.8800,,2851562066.89,
300936,2026-06-05,0.0000,7.9900,,8053920000.00,0.00
300942,2026-06-05,0.0000,3.1500,,2616803173.44,0.00
300949,2026-06-05,0.0000,3.7300,,2101050000.00,
300951,2026-06-05,0.0000,3.1400,,7245263895.90,0.00
300955,2026-06-05,0.0000,4.8200,,4172112000.00,
300956,2026-06-05,0.0000,2.3800,,3199101275.39,
300958,2026-06-05,0.0000,1.6200,,1956072787.50,
300960,2026-06-05,0.0000,4.1400,,2628886203.13,
300961,2026-06-05,0.0000,3.7900,,2093676800.00,
300965,2026-06-05,0.0000,2.4200,,3000600000.00,0.00
300967,2026-06-05,0.0000,4.7700,,3329390727.54,
300968,2026-06-05,0.0000,2.6400,,4712532000.00,
300977,2026-06-05,0.0000,1.9800,,2730946983.98,
300982,2026-06-05,0.0000,1.4900,,4259341709.77,
300989,2026-06-05,0.0000,3.0400,,2936556131.25,
300991,2026-06-05,0.0000,8.8600,,5558400000.00,
300992,2026-06-05,0.0000,2.9300,,2532416371.88,
301011,2026-06-05,0.0000,2.6700,,2539106817.87,
301024,2026-06-05,0.0000,8.6300,,2917279800.00,
301027,2026-06-05,0.0000,3.1900,,2870910000.00,
301036,2026-06-05,0.0000,1.4500,,2390000000.00,
301038,2026-06-05,0.0000,4.8900,,4381291200.00,
301040,2026-06-05,0.0000,4.3800,,3067030550.20,
301041,2026-06-05,0.0000,5.1400,,3493770000.00,
301046,2026-06-05,0.0000,3.9400,,4630028675.00,
301049,2026-06-05,0.0000,3.7600,,1980261849.41,
301050,2026-06-05,0.0000,2.9400,,9009407059.57,
301062,2026-06-05,0.0000,2.0900,,2838063316.41,
301067,2026-06-05,0.0000,4.5600,,3505357659.18,
301070,2026-06-05,0.0000,12.0700,,8754095650.78,
301075,2026-06-05,0.0000,9.4200,,5813600000.00,
301082,2026-06-05,0.0000,2.9300,,3027337494.73,
301091,2026-06-05,0.0000,4.0200,,9396129600.00,
301095,2026-06-05,0.0000,6.2900,,19749718654.69,
301098,2026-06-05,0.0000,1.5100,,1706838183.59,
301100,2026-06-05,0.0000,1.5900,,3212000000.00,
301111,2026-06-05,0.0000,6.1800,,4620800000.00,
301113,2026-06-05,0.0000,3.2200,,2198014000.00,
301117,2026-06-05,0.0000,3.8800,,4804815010.94,
301120,2026-06-05,0.0000,5.2100,,8163994657.81,0.00
301121,2026-06-05,0.0000,2.2900,,3793934113.96,
301135,2026-06-05,0.0000,1.9200,,2362157916.02,
301151,2026-06-05,0.0000,1.4900,,3079254730.47,
301159,2026-06-05,0.0000,4.0500,,2627579500.00,
301166,2026-06-05,0.0000,1.2000,,2371357012.50,
301169,2026-06-05,0.0000,13.0600,,5659501526.56,0.00
301171,2026-06-05,0.0000,6.6800,,24635692052.34,
301180,2026-06-05,0.0000,4.5200,,5920148000.00,
301182,2026-06-05,0.0000,12.3400,,8183173113.28,0.00
301193,2026-06-05,0.0000,3.4300,,5769843706.05,
301197,2026-06-05,0.0000,2.7800,,3671648400.00,0.00
301218,2026-06-05,0.0000,5.3200,,4831874800.00,
301221,2026-06-05,0.0000,1.9600,,4000356556.15,
301227,2026-06-05,0.0000,1.8600,,2982802361.23,
301228,2026-06-05,0.0000,15.0500,,9015600000.00,0.00
301235,2026-06-05,0.0000,3.9600,,7479717158.20,0.00
301236,2026-06-05,0.0000,3.2400,,43270912609.38,
301248,2026-06-05,0.0000,7.3200,,11039093100.00,
301258,2026-06-05,0.0000,1.2600,,2348585400.00,
301269,2026-06-05,0.0000,10.3500,,53851055944.92,
301273,2026-06-05,0.0000,3.9200,,3430209468.16,0.00
301285,2026-06-05,0.0000,24.4500,,23078838900.00,
301288,2026-06-05,0.0000,2.6300,,2057590500.00,
301302,2026-06-05,0.0000,2.6700,,3912211500.00,
301306,2026-06-05,0.0000,13.5400,,11385560000.00,
301307,2026-06-05,0.0000,5.1300,,12537018000.00,
301313,2026-06-05,0.0000,7.8800,,5086803601.17,
301317,2026-06-05,0.0000,8.2000,,10057016200.00,0.00
301322,2026-06-05,0.0000,2.3900,,6838923771.09,0.00
301325,2026-06-05,0.0000,2.3700,,6259332246.09,
301326,2026-06-05,0.0000,8.7100,,10758854626.90,
301337,2026-06-05,0.0000,2.3500,,2544564000.00,
301357,2026-06-05,0.0000,7.6000,,8666056000.00,0.00
301360,2026-06-05,0.0000,4.6500,,5553600936.43,0.00
301365,2026-06-05,0.0000,3.1600,,5572800000.00,
301383,2026-06-05,0.0000,2.4100,,4706493882.03,
301387,2026-06-05,0.0000,6.3500,,10360882966.60,0.00
301390,2026-06-05,0.0000,2.0700,,1941000000.00,
301398,2026-06-05,0.0000,4.0300,,4444160000.00,
301486,2026-06-05,0.0000,11.3700,,29040727198.44,
301512,2026-06-05,0.0000,2.8100,,2960003613.28,
301516,2026-06-05,0.0000,3.7500,,4749474403.13,
301517,2026-06-05,0.0000,6.6200,,8416361440.43,
301519,2026-06-05,0.0000,1.5600,,2149850575.20,
301520,2026-06-05,0.0000,1.5900,,2412001177.73,
301528,2026-06-05,0.0000,3.6300,,5679325000.00,
301557,2026-06-05,0.0000,4.9100,,5087162390.09,
301577,2026-06-05,0.0000,6.4200,,4723144459.86,
301578,2026-06-05,0.0000,2.7100,,2524335636.91,
301590,2026-06-05,0.0000,3.6800,,7121692584.23,
301592,2026-06-05,0.0000,7.5800,,7120400000.00,
301601,2026-06-05,0.0000,1.9400,,2577808000.00,
301622,2026-06-05,0.0000,4.1600,,6473637535.94,
301629,2026-06-05,0.0000,12.4400,,14715132276.12,0.00
301633,2026-06-05,0.0000,3.0700,,2854713600.00,
301658,2026-06-05,0.0000,4.1500,,13237112109.38,
600010,2026-06-05,0.0000,2.1200,,109447004700.00,
600022,2026-06-05,0.0000,0.7500,,14122482000.00,
600052,2026-06-05,0.0000,1.5200,,3292359585.94,
600053,2026-06-05,0.0000,1.7000,,3789146428.13,0.00
600055,2026-06-05,0.0000,1.9500,,8654682064.06,
600067,2026-06-05,0.0000,0.7500,,4188922937.50,
600071,2026-06-05,0.0000,10.0500,,5119013615.63,
600072,2026-06-05,0.0000,2.0400,,15531724265.63,
600075,2026-06-05,0.0000,0.9500,,8385278820.31,
600076,2026-06-05,0.0000,1.3600,,4826910940.63,0.00
600082,2026-06-05,0.0000,1.2200,,2067570500.00,
600097,2026-06-05,0.0000,0.9600,,2153973217.97,
600100,2026-06-05,0.0000,1.6000,,25428760396.88,
600117,2026-06-05,0.0000,2.2100,,7616969100.00,
600118,2026-06-05,0.0000,15.8800,,100452445859.38,
600119,2026-06-05,0.0000,26.3500,,1954196589.84,
600121,2026-06-05,0.0000,8.6400,,6360110803.13,
600123,2026-06-05,0.0000,0.7200,,10828314000.00,
600133,2026-06-05,0.0000,0.9400,,8593892510.94,
600135,2026-06-05,0.0000,2.1400,,5040627766.41,
600136,2026-06-05,0.0000,14.4100,,3265321500.00,
600138,2026-06-05,0.0000,0.8800,,5537376000.00,
600151,2026-06-05,0.0000,4.0600,,17885126726.56,
600152,2026-06-05,0.0000,3.7200,,6100285644.14,
600156,2026-06-05,0.0000,10.4000,,3844178321.88,0.00
600158,2026-06-05,0.0000,3.7400,,8981041387.50,
600159,2026-06-05,0.0000,1.5500,,2257608712.50,
600162,2026-06-05,0.0000,1.9600,,11243427150.00,0.00
600165,2026-06-05,0.0000,4.0800,,4669904037.50,
600172,2026-06-05,0.0000,41.7100,,19368538254.69,0.00
600178,2026-06-05,0.0000,1.6400,,4160967801.56,
600180,2026-06-05,0.0000,0.3900,,1684272625.00,
600192,2026-06-05,0.0000,4.1700,,3167333216.02,
600198,2026-06-05,0.0000,60.6100,,11693323535.16,
600199,2026-06-05,0.0000,2.4900,,4834806457.03,
600202,2026-06-05,0.0000,2.5200,,2039372540.63,
600207,2026-06-05,0.0000,4.1700,,7832157436.72,
600212,2026-06-05,0.0000,7.4800,,4316440936.72,
600215,2026-06-05,0.0000,1.2400,,3033702393.75,
600217,2026-06-05,0.0000,1.9700,,5602869675.00,
600227,2026-06-05,0.0000,2.2100,,4964859309.38,
600228,2026-06-05,0.0000,6.9100,,2637536183.20,0.00
600231,2026-06-05,0.0000,1.5900,,5657964971.88,
600234,2026-06-05,0.0000,13.8300,,6226998027.34,0.00
600235,2026-06-05,0.0000,1.3600,,2051592000.00,
600239,2026-06-05,0.0000,2.4200,,2440644050.00,
600241,2026-06-05,0.0000,2.2100,,2260240200.00,
600243,2026-06-05,0.0000,3.1700,,1751011500.00,
600246,2026-06-05,0.0000,7.4000,,33788552625.00,0.00
600249,2026-06-05,0.0000,1.3600,,2904000000.00,
600252,2026-06-05,0.0000,1.3700,,7196208662.50,
600257,2026-06-05,0.0000,3.1700,,2531307606.25,
600265,2026-06-05,0.0000,16.1900,,3428018000.00,0.00
600271,2026-06-05,0.0000,1.0400,,13526058218.75,
600280,2026-06-05,0.0000,14.4100,,3836338203.13,
600289,2026-06-05,0.0000,4.2200,,3798933698.44,
600293,2026-06-05,0.0000,2.6900,,4594174509.38,
600302,2026-06-05,0.0000,7.1200,,3449717752.73,
600303,2026-06-05,0.0000,2.5200,,2372106639.06,
600307,2026-06-05,0.0000,1.8800,,10021372000.00,
600310,2026-06-05,0.0000,3.0500,,8295923021.88,
600319,2026-06-05,0.0000,8.4000,,2838032910.94,
600325,2026-06-05,0.0000,0.8800,,7513375471.88,
600326,2026-06-05,0.0000,2.6300,,10313855318.75,
600328,2026-06-05,0.0000,0.8300,,9868263145.31,
600330,2026-06-05,0.0000,4.6800,,36287643909.38,
600331,2026-06-05,0.0000,11.8000,,36744656000.00,
600337,2026-06-05,0.0000,11.8700,,4655873925.00,
600343,2026-06-05,0.0000,12.9600,,16504017665.63,
600358,2026-06-05,0.0000,61.6700,,2989224681.25,
600365,2026-06-05,0.0000,5.5300,,1216800400.00,
600376,2026-06-05,0.0000,4.2600,,10034509065.63,
600381,2026-06-05,0.0000,3.2400,,3175998403.91,0.00
600383,2026-06-05,0.0000,0.2700,,11873354440.63,
600386,2026-06-05,0.0000,1.7400,,2927232000.00,
600391,2026-06-05,0.0000,6.2900,,11155072901.17,
600399,2026-06-05,0.0000,1.6900,,9051939000.00,
600403,2026-06-05,0.0000,5.8200,,19461212478.13,
600405,2026-06-05,0.0000,89.6100,,2800631314.84,
600408,2026-06-05,0.0000,3.1200,,3614412000.00,
600409,2026-06-05,0.0000,0.9600,,13170549012.50,0.00
600410,2026-06-05,0.0000,4.5500,,19627254906.25,
600418,2026-06-05,0.0000,5.9300,,74613295937.50,
600422,2026-06-05,0.0000,1.2600,,6570549781.25,
600425,2026-06-05,0.0000,0.9100,,5857168687.50,
600435,2026-06-05,0.0000,6.1700,,17921440078.13,
600438,2026-06-05,0.0000,1.7500,,61227068250.00,
600446,2026-06-05,0.0000,3.3200,,11737605725.00,
600448,2026-06-05,0.0000,2.1200,,1933546200.78,
600449,2026-06-05,0.0000,0.8300,,6149408865.63,
600470,2026-06-05,0.0000,1.8800,,2863584000.00,
600481,2026-06-05,0.0000,2.3700,,10300265996.88,
600491,2026-06-05,0.0000,0.3100,,2126363576.56,0.00
600493,2026-06-05,0.0000,1.5400,,1719040000.00,
600500,2026-06-05,0.0000,2.0100,,20453345625.00,0.00
600501,2026-06-05,0.0000,5.3600,,7829183203.13,
600503,2026-06-05,0.0000,1.2900,,4438343300.00,
600518,2026-06-05,0.0000,2.8700,,20881633337.50,
600530,2026-06-05,0.0000,15.8900,,4998234000.00,
600533,2026-06-05,0.0000,1.7800,,2362500000.00,
600536,2026-06-05,0.0000,9.6900,,34083209531.25,
600538,2026-06-05,0.0000,4.7800,,3255272054.30,
600543,2026-06-05,0.0000,2.0800,,1438617600.00,
600545,2026-06-05,0.0000,4.6600,,12211440240.63,0.00
600561,2026-06-05,0.0000,1.8400,,1672723565.63,
600567,2026-06-05,0.0000,0.5800,,8515061718.75,
600568,2026-06-05,0.0000,3.3800,,5460462943.75,
600569,2026-06-05,0.0000,3.7500,,5457600375.00,
600571,2026-06-05,0.0000,4.5500,,5255407029.69,
600579,2026-06-05,0.0000,2.1500,,3262700647.66,
600586,2026-06-05,0.0000,1.4700,,7426849318.75,
600588,2026-06-05,0.0000,5.3100,,36596043225.00,
600589,2026-06-05,0.0000,25.2900,,15692960248.44,
600592,2026-06-05,0.0000,3.2000,,8274754926.56,
600594,2026-06-05,0.0000,1.2700,,2732149605.47,
600604,2026-06-05,0.0000,1.3200,,7942812537.50,0.00
600608,2026-06-05,0.0000,16.5600,,680743110.94,
600611,2026-06-05,0.0000,1.0600,,10142086865.63,
600615,2026-06-05,0.0000,3.1300,,2256246093.75,
600620,2026-06-05,0.0000,2.2700,,3234249185.16,
600622,2026-06-05,0.0000,1.8800,,3764210526.56,
600624,2026-06-05,0.0000,6.4200,,2730975065.63,
600626,2026-06-05,0.0000,1.4600,,4675436193.75,
600636,2026-06-05,0.0000,0.4800,,837796282.03,
600641,2026-06-05,0.0000,2.9400,,24334454593.75,
600644,2026-06-05,0.0000,3.1400,,6494542373.44,
600653,2026-06-05,0.0000,5.3300,,3328310334.38,
600657,2026-06-05,0.0000,0.5100,,7871185350.00,
600658,2026-06-05,0.0000,1.2500,,5056004553.13,
600665,2026-06-05,0.0000,2.1400,,3033069975.00,
600666,2026-06-05,0.0000,11.6300,,12739201925.00,
600668,2026-06-05,0.0000,0.5800,,3195850535.16,
600675,2026-06-05,0.0000,1.0100,,14510725500.00,
600676,2026-06-05,0.0000,1.3700,,6520645421.88,
600684,2026-06-05,0.0000,3.1300,,3937624496.88,
600691,2026-06-05,0.0000,2.0300,,6320111787.50,
600696,2026-06-05,0.0000,2.2700,,227439201.56,0.00
600706,2026-06-05,0.0000,4.6000,,2063433819.92,
600708,2026-06-05,0.0000,1.1500,,6864201093.75,
600714,2026-06-05,0.0000,12.5900,,9481000552.73,0.00
600715,2026-06-05,0.0000,7.0300,,7591925928.13,
600716,2026-06-05,0.0000,0.7600,,3379178856.25,
600718,2026-06-05,0.0000,1.1100,,9798834002.34,
600725,2026-06-05,0.0000,19.2300,,4929880000.00,0.00
600730,2026-06-05,0.0000,4.7700,,7996121492.97,
600732,2026-06-05,0.0000,5.0000,,23734372500.00,
600733,2026-06-05,0.0000,6.2500,,37629878662.50,
600734,2026-06-05,0.0000,20.2900,,4639785656.25,
600740,2026-06-05,0.0000,0.6900,,10530317695.31,
600743,2026-06-05,0.0000,10.5500,,5841791334.38,
600745,2026-06-05,0.0000,1.1600,,26623496313.28,0.00
600748,2026-06-05,0.0000,0.7600,,7839392617.19,
600749,2026-06-05,0.0000,3.2700,,3402212962.11,
600756,2026-06-05,0.0000,2.1500,,4807395849.61,
600758,2026-06-05,0.0000,1.1900,,6345683250.00,0.00
600773,2026-06-05,0.0000,3.4300,,14559279187.50,
600774,2026-06-05,0.0000,1.4500,,2147835889.06,
600775,2026-06-05,0.0000,3.1900,,9915147894.53,
600782,2026-06-05,0.0000,0.3300,,8501339240.63,0.00
600783,2026-06-05,0.0000,3.9900,,17559435813.28,
600792,2026-06-05,0.0000,2.0600,,5039053115.63,
600793,2026-06-05,0.0000,10.5400,,2388204052.73,
600797,2026-06-05,0.0000,2.3800,,7881127535.94,
600798,2026-06-05,0.0000,1.1300,,4464176609.38,
600800,2026-06-05,0.0000,4.3500,,4262573700.00,0.00
600802,2026-06-05,0.0000,2.5000,,2286659508.20,
600807,2026-06-05,0.0000,8.1100,,2397360214.84,
600810,2026-06-05,0.0000,0.9100,,6347169234.38,
600815,2026-06-05,0.0000,4.0000,,5819030062.50,
600818,2026-06-05,0.0000,3.7500,,1874041202.34,
600821,2026-06-05,0.0000,1.7600,,15836966250.00,
600826,2026-06-05,0.0000,1.5000,,6494760942.97,
600828,2026-06-05,0.0000,1.3200,,8885070225.00,0.00
600831,2026-06-05,0.0000,7.2100,,2552299842.19,
600844,2026-06-05,0.0000,57.1200,,3019076929.69,
600847,2026-06-05,0.0000,4.8000,,2299311035.16,
600855,2026-06-05,0.0000,5.1400,,7192130373.05,
600860,2026-06-05,0.0000,6.0300,,4976647882.03,
600866,2026-06-05,0.0000,0.9800,,8008298203.13,
600868,2026-06-05,0.0000,3.4700,,6719446575.00,
600876,2026-06-05,0.0000,2.0900,,5752964250.00,
600877,2026-06-05,0.0000,6.6300,,16600514628.13,
600881,2026-06-05,0.0000,12.4100,,5333049046.88,
600892,2026-06-05,0.0000,229.3700,,2053233682.81,
600917,2026-06-05,0.0000,1.3900,,8023743993.75,
600935,2026-06-05,0.0000,1.4300,,8519529356.25,
600939,2026-06-05,0.0000,0.7900,,5555227000.00,
600960,2026-06-05,0.0000,1.1800,,4144247443.75,
600975,2026-06-05,0.0000,3.3700,,6023369484.38,
600977,2026-06-05,0.0000,2.4300,,26679430000.00,
